DetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
2373,1970,13,2,82.2,164.4
2374,1196,25,10,346.93,3469.3
2375,639,6,4,335.29,1341.16
2376,1954,24,8,82.31,658.48
2377,888,15,7,492.13,3444.91
2378,1222,24,5,82.31,411.55
2379,1671,11,10,162.11,1621.1
2380,221,20,7,292.08,2044.56
2381,880,7,10,313.44,3134.4
2382,723,12,2,405.22,810.44
2383,921,6,1,335.29,335.29
2384,1963,17,5,386.56,1932.8
2385,1202,14,5,32.64,163.2
2386,1237,21,9,361.99,3257.91
2387,722,13,1,82.2,82.2
2388,235,6,6,335.29,2011.74
2389,880,6,6,335.29,2011.74
2390,503,3,4,370.62,1482.48
2391,1346,12,6,405.22,2431.32
2392,298,25,6,346.93,2081.58
2393,251,1,6,398.93,2393.58
2394,1410,1,6,398.93,2393.58
2395,438,15,10,492.13,4921.3
2396,1629,11,4,162.11,648.44
2397,1151,3,7,370.62,2594.34
2398,581,20,4,292.08,1168.32
2399,1080,7,2,313.44,626.88
2400,1149,9,10,476.48,4764.8
2401,1938,22,2,198.15,396.3
2402,1176,21,7,361.99,2533.93
2403,1398,25,7,346.93,2428.51
2404,651,11,4,162.11,648.44
2405,404,2,8,480.32,3842.56
2406,1022,2,5,480.32,2401.6
2407,863,4,2,332.84,665.68
2408,928,6,10,335.29,3352.9
2409,670,19,7,444.21,3109.47
2410,485,19,1,444.21,444.21
2411,584,1,10,398.93,3989.3
2412,10,15,5,492.13,2460.65
2413,269,13,1,82.2,82.2
2414,1835,18,9,233.15,2098.35
2415,81,11,1,162.11,162.11
2416,143,16,2,309.52,619.04
2417,1700,14,5,32.64,163.2
2418,563,11,6,162.11,972.66
2419,820,3,9,370.62,3335.58
2420,1587,11,8,162.11,1296.88
2421,1255,2,7,480.32,3362.24
2422,612,23,8,205.83,1646.64
2423,1011,21,2,361.99,723.98
2424,1727,12,10,405.22,4052.2
2425,211,1,4,398.93,1595.72
2426,98,1,3,398.93,1196.79
2427,216,11,7,162.11,1134.77
2428,464,6,2,335.29,670.58
2429,392,24,6,82.31,493.86
2430,1672,18,1,233.15,233.15
2431,1914,23,1,205.83,205.83
2432,532,2,2,480.32,960.64
2433,99,10,2,125.09,250.18
2434,541,11,10,162.11,1621.1
2435,1622,13,5,82.2,411.0
2436,1431,6,3,335.29,1005.87
2437,1195,15,2,492.13,984.26
2438,259,11,3,162.11,486.33
2439,1543,19,7,444.21,3109.47
2440,1305,15,2,492.13,984.26
2441,1069,17,4,386.56,1546.24
2442,1184,16,8,309.52,2476.16
2443,2000,9,6,476.48,2858.88
2444,1583,24,8,82.31,658.48
2445,463,3,5,370.62,1853.1
2446,1570,10,2,125.09,250.18
2447,723,18,4,233.15,932.6
2448,1351,21,4,361.99,1447.96
2449,1424,3,2,370.62,741.24
2450,1991,16,1,309.52,309.52
2451,436,1,4,398.93,1595.72
2452,959,13,4,82.2,328.8
2453,999,4,6,332.84,1997.04
2454,428,19,9,444.21,3997.89
2455,1053,11,5,162.11,810.55
2456,1452,15,3,492.13,1476.39
2457,1737,17,2,386.56,773.12
2458,1873,5,4,149.06,596.24
2459,1878,12,7,405.22,2836.54
2460,1997,15,10,492.13,4921.3
2461,1052,7,7,313.44,2194.08
2462,385,3,5,370.62,1853.1
2463,867,6,5,335.29,1676.45
2464,1949,19,2,444.21,888.42
2465,302,15,2,492.13,984.26
2466,1526,4,4,332.84,1331.36
2467,34,15,3,492.13,1476.39
2468,547,1,8,398.93,3191.44
2469,1356,17,8,386.56,3092.48
2470,721,9,2,476.48,952.96
2471,1899,18,2,233.15,466.3
2472,726,14,4,32.64,130.56
2473,309,13,9,82.2,739.8
2474,883,17,6,386.56,2319.36
2475,109,15,5,492.13,2460.65
2476,758,4,1,332.84,332.84
2477,1329,13,7,82.2,575.4
2478,398,10,4,125.09,500.36
2479,825,6,10,335.29,3352.9
2480,566,17,10,386.56,3865.6
2481,1011,17,7,386.56,2705.92
2482,224,22,1,198.15,198.15
2483,1324,8,2,55.76,111.52
2484,450,4,1,332.84,332.84
2485,1834,2,10,480.32,4803.2
2486,546,8,2,55.76,111.52
2487,1090,4,5,332.84,1664.2
2488,464,20,7,292.08,2044.56
2489,803,13,2,82.2,164.4
2490,451,24,5,82.31,411.55
2491,1015,7,3,313.44,940.32
2492,1610,7,6,313.44,1880.64
2493,1305,10,10,125.09,1250.9
2494,590,24,1,82.31,82.31
2495,194,6,9,335.29,3017.61
2496,1860,23,10,205.83,2058.3
2497,977,24,5,82.31,411.55
2498,1747,23,4,205.83,823.32
2499,349,11,2,162.11,324.22
2500,342,6,6,335.29,2011.74
2501,1843,15,3,492.13,1476.39
2502,1971,1,8,398.93,3191.44
2503,877,11,1,162.11,162.11
2504,364,9,2,476.48,952.96
2505,350,22,1,198.15,198.15
2506,1217,12,8,405.22,3241.76
2507,1195,1,8,398.93,3191.44
2508,1789,8,8,55.76,446.08
2509,225,2,1,480.32,480.32
2510,1162,22,5,198.15,990.75
2511,1711,8,9,55.76,501.84
2512,1031,6,3,335.29,1005.87
2513,1588,4,2,332.84,665.68
2514,624,24,6,82.31,493.86
2515,927,16,6,309.52,1857.12
2516,1118,9,8,476.48,3811.84
2517,520,12,8,405.22,3241.76
2518,28,12,5,405.22,2026.1
2519,1455,11,9,162.11,1458.99
2520,1587,22,10,198.15,1981.5
2521,992,4,5,332.84,1664.2
2522,1405,17,1,386.56,386.56
2523,303,14,4,32.64,130.56
2524,1351,5,6,149.06,894.36
2525,1020,1,4,398.93,1595.72
2526,1183,24,7,82.31,576.17
2527,737,7,2,313.44,626.88
2528,397,13,2,82.2,164.4
2529,1978,9,9,476.48,4288.32
2530,1842,15,9,492.13,4429.17
2531,359,9,6,476.48,2858.88
2532,1819,11,7,162.11,1134.77
2533,1207,14,5,32.64,163.2
2534,634,7,1,313.44,313.44
2535,1187,17,6,386.56,2319.36
2536,1709,20,2,292.08,584.16
2537,888,15,10,492.13,4921.3
2538,1983,12,5,405.22,2026.1
2539,226,1,8,398.93,3191.44
2540,1899,22,3,198.15,594.45
2541,956,22,3,198.15,594.45
2542,1072,10,10,125.09,1250.9
2543,1144,22,3,198.15,594.45
2544,622,16,5,309.52,1547.6
2545,133,10,1,125.09,125.09
2546,930,2,4,480.32,1921.28
2547,580,19,2,444.21,888.42
2548,109,16,5,309.52,1547.6
2549,11,14,6,32.64,195.84
2550,1353,1,1,398.93,398.93
2551,515,5,6,149.06,894.36
2552,1800,10,9,125.09,1125.81
2553,1363,25,9,346.93,3122.37
2554,318,3,5,370.62,1853.1
2555,293,24,4,82.31,329.24
2556,885,19,2,444.21,888.42
2557,596,8,1,55.76,55.76
2558,970,12,4,405.22,1620.88
2559,1663,22,7,198.15,1387.05
2560,866,13,2,82.2,164.4
2561,1829,9,5,476.48,2382.4
2562,1223,10,3,125.09,375.27
2563,1155,14,6,32.64,195.84
2564,1648,19,3,444.21,1332.63
2565,1400,25,4,346.93,1387.72
2566,513,5,7,149.06,1043.42
2567,1136,7,5,313.44,1567.2
2568,625,3,5,370.62,1853.1
2569,1161,21,8,361.99,2895.92
2570,1118,6,7,335.29,2347.03
2571,1603,14,2,32.64,65.28
2572,284,17,8,386.56,3092.48
2573,1422,11,9,162.11,1458.99
2574,1915,22,6,198.15,1188.9
2575,960,12,7,405.22,2836.54
2576,956,14,7,32.64,228.48
2577,945,1,9,398.93,3590.37
2578,55,25,7,346.93,2428.51
2579,182,25,3,346.93,1040.79
2580,1260,10,4,125.09,500.36
2581,1189,17,6,386.56,2319.36
2582,261,20,9,292.08,2628.72
2583,1844,19,5,444.21,2221.05
2584,110,25,7,346.93,2428.51
2585,258,13,1,82.2,82.2
2586,948,25,9,346.93,3122.37
2587,943,2,2,480.32,960.64
2588,113,9,2,476.48,952.96
2589,683,20,2,292.08,584.16
2590,1684,10,10,125.09,1250.9
2591,987,23,6,205.83,1234.98
2592,1771,2,2,480.32,960.64
2593,1517,19,9,444.21,3997.89
2594,1515,23,1,205.83,205.83
2595,1437,7,9,313.44,2820.96
2596,296,18,8,233.15,1865.2
2597,280,8,3,55.76,167.28
2598,617,21,5,361.99,1809.95
2599,1473,1,8,398.93,3191.44
2600,1278,23,4,205.83,823.32
2601,235,3,1,370.62,370.62
2602,314,20,2,292.08,584.16
2603,1065,4,4,332.84,1331.36
2604,419,4,8,332.84,2662.72
2605,51,17,8,386.56,3092.48
2606,801,2,2,480.32,960.64
2607,615,13,8,82.2,657.6
2608,377,8,9,55.76,501.84
2609,534,20,8,292.08,2336.64
2610,1760,22,10,198.15,1981.5
2611,253,14,3,32.64,97.92
2612,1303,1,3,398.93,1196.79
2613,291,24,4,82.31,329.24
2614,350,17,9,386.56,3479.04
2615,411,16,8,309.52,2476.16
2616,594,10,2,125.09,250.18
2617,1965,19,8,444.21,3553.68
2618,753,22,5,198.15,990.75
2619,802,13,2,82.2,164.4
2620,951,14,7,32.64,228.48
2621,304,1,5,398.93,1994.65
2622,937,4,10,332.84,3328.4
2623,798,1,10,398.93,3989.3
2624,621,2,10,480.32,4803.2
2625,911,2,6,480.32,2881.92
2626,1972,5,8,149.06,1192.48
2627,1808,24,8,82.31,658.48
2628,568,1,3,398.93,1196.79
2629,733,17,9,386.56,3479.04
2630,432,12,9,405.22,3646.98
2631,800,17,2,386.56,773.12
2632,358,21,3,361.99,1085.97
2633,721,21,10,361.99,3619.9
2634,695,15,3,492.13,1476.39
2635,571,25,5,346.93,1734.65
2636,1892,13,2,82.2,164.4
2637,1877,21,8,361.99,2895.92
2638,772,16,10,309.52,3095.2
2639,1350,6,10,335.29,3352.9
2640,1452,17,9,386.56,3479.04
2641,531,5,6,149.06,894.36
2642,1206,19,6,444.21,2665.26
2643,1198,20,7,292.08,2044.56
2644,139,2,1,480.32,480.32
2645,1745,24,3,82.31,246.93
2646,475,4,2,332.84,665.68
2647,1023,22,8,198.15,1585.2
2648,663,25,4,346.93,1387.72
2649,1581,24,4,82.31,329.24
2650,216,6,7,335.29,2347.03
2651,1548,14,2,32.64,65.28
2652,127,20,5,292.08,1460.4
2653,235,2,2,480.32,960.64
2654,905,25,6,346.93,2081.58
2655,1243,21,1,361.99,361.99
2656,1892,6,6,335.29,2011.74
2657,221,23,8,205.83,1646.64
2658,774,5,10,149.06,1490.6
2659,1140,7,4,313.44,1253.76
2660,518,16,8,309.52,2476.16
2661,1391,10,4,125.09,500.36
2662,413,24,3,82.31,246.93
2663,889,17,4,386.56,1546.24
2664,177,19,1,444.21,444.21
2665,1289,22,2,198.15,396.3
2666,417,2,3,480.32,1440.96
2667,1830,1,6,398.93,2393.58
2668,1586,14,10,32.64,326.4
2669,1120,3,6,370.62,2223.72
2670,380,22,9,198.15,1783.35
2671,1017,7,4,313.44,1253.76
2672,1169,16,9,309.52,2785.68
2673,722,12,10,405.22,4052.2
2674,1843,18,3,233.15,699.45
2675,1642,3,8,370.62,2964.96
2676,876,21,7,361.99,2533.93
2677,1790,3,10,370.62,3706.2
2678,161,5,9,149.06,1341.54
2679,611,4,2,332.84,665.68
2680,1022,8,1,55.76,55.76
2681,1232,18,6,233.15,1398.9
2682,47,8,5,55.76,278.8
2683,1889,9,7,476.48,3335.36
2684,1441,12,2,405.22,810.44
2685,1787,6,5,335.29,1676.45
2686,154,18,10,233.15,2331.5
2687,495,17,10,386.56,3865.6
2688,1025,10,7,125.09,875.63
2689,1267,2,9,480.32,4322.88
2690,1429,4,10,332.84,3328.4
2691,965,9,1,476.48,476.48
2692,67,11,7,162.11,1134.77
2693,535,7,6,313.44,1880.64
2694,1819,25,1,346.93,346.93
2695,286,7,9,313.44,2820.96
2696,1673,24,6,82.31,493.86
2697,1893,25,1,346.93,346.93
2698,483,16,2,309.52,619.04
2699,1650,19,10,444.21,4442.1
2700,1440,25,1,346.93,346.93
2701,709,3,7,370.62,2594.34
2702,1226,24,10,82.31,823.1
2703,1904,3,9,370.62,3335.58
2704,981,5,5,149.06,745.3
2705,1482,2,2,480.32,960.64
2706,73,16,9,309.52,2785.68
2707,462,21,6,361.99,2171.94
2708,884,16,5,309.52,1547.6
2709,1601,8,1,55.76,55.76
2710,1908,2,1,480.32,480.32
2711,1585,7,9,313.44,2820.96
2712,1246,13,1,82.2,82.2
2713,1132,16,1,309.52,309.52
2714,793,25,7,346.93,2428.51
2715,1425,5,7,149.06,1043.42
2716,1437,14,9,32.64,293.76
2717,283,4,8,332.84,2662.72
2718,242,20,6,292.08,1752.48
2719,721,7,6,313.44,1880.64
2720,895,2,4,480.32,1921.28
2721,476,3,10,370.62,3706.2
2722,21,8,7,55.76,390.32
2723,1531,25,9,346.93,3122.37
2724,1164,2,1,480.32,480.32
2725,1789,24,4,82.31,329.24
2726,1665,2,2,480.32,960.64
2727,117,5,8,149.06,1192.48
2728,370,10,1,125.09,125.09
2729,644,12,10,405.22,4052.2
2730,1342,8,5,55.76,278.8
2731,266,20,7,292.08,2044.56
2732,981,22,2,198.15,396.3
2733,1345,3,2,370.62,741.24
2734,513,18,4,233.15,932.6
2735,1014,23,6,205.83,1234.98
2736,1839,8,8,55.76,446.08
2737,1461,10,6,125.09,750.54
2738,1598,18,5,233.15,1165.75
2739,1780,21,4,361.99,1447.96
2740,1079,9,6,476.48,2858.88
2741,1430,18,9,233.15,2098.35
2742,214,2,6,480.32,2881.92
2743,1845,14,10,32.64,326.4
2744,996,9,2,476.48,952.96
2745,417,5,9,149.06,1341.54
2746,473,10,9,125.09,1125.81
2747,432,4,6,332.84,1997.04
2748,1485,5,1,149.06,149.06
2749,482,23,8,205.83,1646.64
2750,1332,25,8,346.93,2775.44
2751,1952,4,1,332.84,332.84
2752,1022,2,5,480.32,2401.6
2753,570,19,7,444.21,3109.47
2754,616,3,1,370.62,370.62
2755,572,20,7,292.08,2044.56
2756,1015,1,7,398.93,2792.51
2757,788,15,1,492.13,492.13
2758,460,7,7,313.44,2194.08
2759,378,22,7,198.15,1387.05
2760,1091,2,5,480.32,2401.6
2761,65,18,6,233.15,1398.9
2762,1920,1,10,398.93,3989.3
2763,1546,11,5,162.11,810.55
2764,1660,25,10,346.93,3469.3
2765,444,25,1,346.93,346.93
2766,699,24,10,82.31,823.1
2767,889,14,1,32.64,32.64
2768,1654,4,9,332.84,2995.56
2769,795,24,5,82.31,411.55
2770,1759,18,8,233.15,1865.2
2771,869,19,10,444.21,4442.1
2772,1575,17,5,386.56,1932.8
2773,333,13,8,82.2,657.6
2774,1528,8,3,55.76,167.28
2775,1859,1,5,398.93,1994.65
2776,1638,22,5,198.15,990.75
2777,176,8,9,55.76,501.84
2778,606,11,10,162.11,1621.1
2779,809,2,10,480.32,4803.2
2780,562,12,5,405.22,2026.1
2781,1351,9,10,476.48,4764.8
2782,26,4,5,332.84,1664.2
2783,1165,22,6,198.15,1188.9
2784,1713,9,3,476.48,1429.44
2785,909,15,1,492.13,492.13
2786,901,1,8,398.93,3191.44
2787,76,12,8,405.22,3241.76
2788,1307,18,4,233.15,932.6
2789,837,2,10,480.32,4803.2
2790,1923,3,5,370.62,1853.1
2791,1838,20,9,292.08,2628.72
2792,644,3,8,370.62,2964.96
2793,369,9,5,476.48,2382.4
2794,532,16,3,309.52,928.56
2795,466,21,3,361.99,1085.97
2796,301,20,1,292.08,292.08
2797,477,4,1,332.84,332.84
2798,378,22,9,198.15,1783.35
2799,1763,15,10,492.13,4921.3
2800,650,2,9,480.32,4322.88
2801,1470,8,1,55.76,55.76
2802,1950,23,5,205.83,1029.15
2803,1998,9,1,476.48,476.48
2804,1390,12,9,405.22,3646.98
2805,1472,2,10,480.32,4803.2
2806,481,12,2,405.22,810.44
2807,159,17,8,386.56,3092.48
2808,232,17,2,386.56,773.12
2809,486,7,6,313.44,1880.64
2810,1169,12,7,405.22,2836.54
2811,147,21,7,361.99,2533.93
2812,1794,10,3,125.09,375.27
2813,51,11,10,162.11,1621.1
2814,1615,12,6,405.22,2431.32
2815,1998,14,6,32.64,195.84
2816,964,10,10,125.09,1250.9
2817,64,6,6,335.29,2011.74
2818,92,10,3,125.09,375.27
2819,1868,19,1,444.21,444.21
2820,218,20,4,292.08,1168.32
2821,1655,11,9,162.11,1458.99
2822,1466,25,9,346.93,3122.37
2823,1605,19,6,444.21,2665.26
2824,1925,7,7,313.44,2194.08
2825,1702,19,1,444.21,444.21
2826,1346,24,3,82.31,246.93
2827,781,25,2,346.93,693.86
2828,1957,3,4,370.62,1482.48
2829,1158,17,10,386.56,3865.6
2830,1291,18,7,233.15,1632.05
2831,1104,24,2,82.31,164.62
2832,1736,17,1,386.56,386.56
2833,1244,16,9,309.52,2785.68
2834,1066,15,6,492.13,2952.78
2835,552,7,10,313.44,3134.4
2836,601,8,6,55.76,334.56
2837,498,25,6,346.93,2081.58
2838,473,15,6,492.13,2952.78
2839,1533,4,4,332.84,1331.36
2840,912,24,7,82.31,576.17
2841,742,3,6,370.62,2223.72
2842,1148,17,2,386.56,773.12
2843,1874,12,8,405.22,3241.76
2844,1240,8,8,55.76,446.08
2845,1611,14,4,32.64,130.56
2846,1167,5,9,149.06,1341.54
2847,502,25,7,346.93,2428.51
2848,1381,19,3,444.21,1332.63
2849,1241,9,5,476.48,2382.4
2850,700,11,2,162.11,324.22
2851,167,14,7,32.64,228.48
2852,1035,5,10,149.06,1490.6
2853,1013,21,4,361.99,1447.96
2854,1843,6,8,335.29,2682.32
2855,32,6,2,335.29,670.58
2856,858,9,9,476.48,4288.32
2857,1457,16,2,309.52,619.04
2858,259,2,7,480.32,3362.24
2859,50,23,3,205.83,617.49
2860,150,5,9,149.06,1341.54
2861,1776,17,7,386.56,2705.92
2862,1852,14,6,32.64,195.84
2863,262,13,9,82.2,739.8
2864,495,23,5,205.83,1029.15
2865,244,11,6,162.11,972.66
2866,1212,20,10,292.08,2920.8
2867,221,24,1,82.31,82.31
2868,152,24,6,82.31,493.86
2869,1946,15,7,492.13,3444.91
2870,1292,15,7,492.13,3444.91
2871,593,25,8,346.93,2775.44
2872,1434,5,3,149.06,447.18
2873,1483,25,10,346.93,3469.3
2874,1877,17,2,386.56,773.12
2875,312,1,10,398.93,3989.3
2876,1215,12,8,405.22,3241.76
2877,777,11,8,162.11,1296.88
2878,362,17,10,386.56,3865.6
2879,573,25,2,346.93,693.86
2880,476,10,8,125.09,1000.72
2881,699,2,10,480.32,4803.2
2882,1061,17,10,386.56,3865.6
2883,1041,14,5,32.64,163.2
2884,662,13,6,82.2,493.2
2885,1551,6,3,335.29,1005.87
2886,86,24,4,82.31,329.24
2887,882,17,5,386.56,1932.8
2888,1178,20,6,292.08,1752.48
2889,204,12,5,405.22,2026.1
2890,340,4,5,332.84,1664.2
2891,561,16,8,309.52,2476.16
2892,459,6,5,335.29,1676.45
2893,1924,9,10,476.48,4764.8
2894,1544,4,4,332.84,1331.36
2895,1365,9,3,476.48,1429.44
2896,197,7,9,313.44,2820.96
2897,1718,17,3,386.56,1159.68
2898,57,20,1,292.08,292.08
2899,1966,18,9,233.15,2098.35
2900,1637,7,1,313.44,313.44
2901,1001,1,6,398.93,2393.58
2902,417,10,10,125.09,1250.9
2903,874,24,8,82.31,658.48
2904,1067,5,8,149.06,1192.48
2905,605,4,2,332.84,665.68
2906,911,14,8,32.64,261.12
2907,539,3,3,370.62,1111.86
2908,571,24,2,82.31,164.62
2909,1984,12,2,405.22,810.44
2910,1525,8,2,55.76,111.52
2911,670,6,9,335.29,3017.61
2912,687,9,8,476.48,3811.84
2913,1292,24,9,82.31,740.79
2914,1377,25,2,346.93,693.86
2915,1448,23,6,205.83,1234.98
2916,1828,2,7,480.32,3362.24
2917,206,23,9,205.83,1852.47
2918,651,7,9,313.44,2820.96
2919,1354,21,1,361.99,361.99
2920,1944,21,1,361.99,361.99
2921,504,5,10,149.06,1490.6
2922,771,8,4,55.76,223.04
2923,544,16,3,309.52,928.56
2924,993,6,8,335.29,2682.32
2925,579,5,4,149.06,596.24
2926,1301,3,9,370.62,3335.58
2927,1756,24,4,82.31,329.24
2928,7,14,2,32.64,65.28
2929,1005,18,10,233.15,2331.5
2930,428,23,3,205.83,617.49
2931,80,14,5,32.64,163.2
2932,1257,13,10,82.2,822.0
2933,481,21,6,361.99,2171.94
2934,992,17,3,386.56,1159.68
2935,1798,10,4,125.09,500.36
2936,1793,10,8,125.09,1000.72
2937,1004,21,7,361.99,2533.93
2938,1225,12,9,405.22,3646.98
2939,986,10,2,125.09,250.18
2940,449,4,5,332.84,1664.2
2941,860,15,6,492.13,2952.78
2942,507,22,7,198.15,1387.05
2943,238,6,8,335.29,2682.32
2944,1959,11,2,162.11,324.22
2945,712,23,7,205.83,1440.81
2946,1444,5,8,149.06,1192.48
2947,1721,16,10,309.52,3095.2
2948,844,22,4,198.15,792.6
2949,60,10,5,125.09,625.45
2950,1040,7,7,313.44,2194.08
2951,125,18,6,233.15,1398.9
2952,536,22,6,198.15,1188.9
2953,843,13,8,82.2,657.6
2954,871,13,5,82.2,411.0
2955,1869,2,5,480.32,2401.6
2956,995,24,4,82.31,329.24
2957,696,21,1,361.99,361.99
2958,632,15,7,492.13,3444.91
2959,454,19,3,444.21,1332.63
2960,1098,7,2,313.44,626.88
2961,1942,20,10,292.08,2920.8
2962,676,5,10,149.06,1490.6
2963,1106,1,1,398.93,398.93
2964,1644,13,2,82.2,164.4
2965,1599,23,6,205.83,1234.98
2966,1869,12,9,405.22,3646.98
2967,130,21,1,361.99,361.99
2968,1063,7,6,313.44,1880.64
2969,1097,7,3,313.44,940.32
2970,1717,18,7,233.15,1632.05
2971,1761,23,4,205.83,823.32
2972,595,6,6,335.29,2011.74
2973,679,14,4,32.64,130.56
2974,1133,24,4,82.31,329.24
2975,1926,1,1,398.93,398.93
2976,1732,1,9,398.93,3590.37
2977,210,17,7,386.56,2705.92
2978,1621,16,1,309.52,309.52
2979,322,10,5,125.09,625.45
2980,50,8,4,55.76,223.04
2981,70,9,2,476.48,952.96
2982,1666,13,7,82.2,575.4
2983,269,24,5,82.31,411.55
2984,1766,3,2,370.62,741.24
2985,152,17,7,386.56,2705.92
2986,42,1,9,398.93,3590.37
2987,1239,5,2,149.06,298.12
2988,1508,19,7,444.21,3109.47
2989,398,20,5,292.08,1460.4
2990,1608,11,7,162.11,1134.77
2991,1050,24,1,82.31,82.31
2992,619,9,8,476.48,3811.84
2993,416,4,5,332.84,1664.2
2994,1986,21,10,361.99,3619.9
2995,966,13,5,82.2,411.0
2996,880,3,4,370.62,1482.48
2997,1981,14,9,32.64,293.76
2998,571,16,5,309.52,1547.6
2999,1859,23,9,205.83,1852.47
3000,1038,8,7,55.76,390.32
3001,36,16,7,309.52,2166.64
3002,1949,12,9,405.22,3646.98
3003,1464,4,8,332.84,2662.72
3004,459,19,1,444.21,444.21
3005,814,25,4,346.93,1387.72
3006,916,12,8,405.22,3241.76
3007,1154,4,5,332.84,1664.2
3008,681,5,2,149.06,298.12
3009,196,18,3,233.15,699.45
3010,426,16,10,309.52,3095.2
3011,512,3,3,370.62,1111.86
3012,826,20,8,292.08,2336.64
3013,1072,24,10,82.31,823.1
3014,1558,8,1,55.76,55.76
3015,1572,16,5,309.52,1547.6
3016,844,10,6,125.09,750.54
3017,1709,5,1,149.06,149.06
3018,659,23,10,205.83,2058.3
3019,1227,14,1,32.64,32.64
3020,550,23,4,205.83,823.32
3021,1547,18,8,233.15,1865.2
3022,1118,16,6,309.52,1857.12
3023,1966,21,4,361.99,1447.96
3024,660,15,8,492.13,3937.04
3025,1054,18,2,233.15,466.3
3026,1887,4,7,332.84,2329.88
3027,1433,3,7,370.62,2594.34
3028,261,25,1,346.93,346.93
3029,332,17,2,386.56,773.12
3030,341,7,8,313.44,2507.52
3031,1782,4,1,332.84,332.84
3032,1814,14,8,32.64,261.12
3033,350,21,9,361.99,3257.91
3034,998,5,9,149.06,1341.54
3035,857,13,1,82.2,82.2
3036,608,4,7,332.84,2329.88
3037,603,24,5,82.31,411.55
3038,1071,11,10,162.11,1621.1
3039,1822,12,10,405.22,4052.2
3040,1332,6,3,335.29,1005.87
3041,595,17,4,386.56,1546.24
3042,1645,20,6,292.08,1752.48
3043,1064,20,5,292.08,1460.4
3044,967,15,4,492.13,1968.52
3045,1918,11,3,162.11,486.33
3046,337,17,8,386.56,3092.48
3047,21,11,7,162.11,1134.77
3048,368,5,8,149.06,1192.48
3049,138,1,5,398.93,1994.65
3050,1437,7,4,313.44,1253.76
3051,1422,4,9,332.84,2995.56
3052,940,11,2,162.11,324.22
3053,126,20,8,292.08,2336.64
3054,1218,6,2,335.29,670.58
3055,718,21,9,361.99,3257.91
3056,1810,8,6,55.76,334.56
3057,1288,1,4,398.93,1595.72
3058,563,10,7,125.09,875.63
3059,1197,24,5,82.31,411.55
3060,753,20,7,292.08,2044.56
3061,1914,9,9,476.48,4288.32
3062,1109,21,4,361.99,1447.96
3063,159,19,3,444.21,1332.63
3064,211,24,4,82.31,329.24
3065,574,6,5,335.29,1676.45
3066,1155,4,3,332.84,998.52
3067,1633,17,10,386.56,3865.6
3068,1321,25,7,346.93,2428.51
3069,677,19,10,444.21,4442.1
3070,1239,9,10,476.48,4764.8
3071,1370,16,4,309.52,1238.08
3072,345,1,4,398.93,1595.72
3073,444,3,10,370.62,3706.2
3074,301,5,3,149.06,447.18
3075,974,1,6,398.93,2393.58
3076,160,2,3,480.32,1440.96
3077,1048,15,7,492.13,3444.91
3078,1362,16,6,309.52,1857.12
3079,620,17,2,386.56,773.12
3080,494,18,7,233.15,1632.05
3081,773,25,7,346.93,2428.51
3082,1447,16,6,309.52,1857.12
3083,639,17,6,386.56,2319.36
3084,1087,3,10,370.62,3706.2
3085,1725,7,3,313.44,940.32
3086,1937,21,5,361.99,1809.95
3087,1457,5,7,149.06,1043.42
3088,1148,15,8,492.13,3937.04
3089,1424,9,2,476.48,952.96
3090,1143,14,6,32.64,195.84
3091,365,1,6,398.93,2393.58
3092,1752,15,6,492.13,2952.78
3093,1492,14,4,32.64,130.56
3094,1264,18,4,233.15,932.6
3095,784,12,3,405.22,1215.66
3096,1912,24,1,82.31,82.31
3097,402,15,6,492.13,2952.78
3098,1078,7,1,313.44,313.44
3099,1201,10,6,125.09,750.54
3100,193,12,5,405.22,2026.1
3101,1030,1,10,398.93,3989.3
3102,560,2,5,480.32,2401.6
3103,1315,16,7,309.52,2166.64
3104,90,23,5,205.83,1029.15
3105,562,21,1,361.99,361.99
3106,1989,19,1,444.21,444.21
3107,1768,23,8,205.83,1646.64
3108,1245,21,8,361.99,2895.92
3109,1005,6,8,335.29,2682.32
3110,1536,21,9,361.99,3257.91
3111,1654,4,1,332.84,332.84
3112,757,1,10,398.93,3989.3
3113,1832,23,3,205.83,617.49
3114,1446,24,3,82.31,246.93
3115,1784,5,2,149.06,298.12
3116,860,4,1,332.84,332.84
3117,909,21,1,361.99,361.99
3118,644,4,9,332.84,2995.56
3119,569,7,10,313.44,3134.4
3120,1511,1,6,398.93,2393.58
3121,1715,22,6,198.15,1188.9
3122,1839,23,3,205.83,617.49
3123,1855,19,6,444.21,2665.26
3124,1058,1,7,398.93,2792.51
3125,853,22,1,198.15,198.15
3126,134,7,9,313.44,2820.96
3127,303,24,5,82.31,411.55
3128,172,6,8,335.29,2682.32
3129,92,9,10,476.48,4764.8
3130,407,23,9,205.83,1852.47
3131,839,6,1,335.29,335.29
3132,638,9,9,476.48,4288.32
3133,719,4,6,332.84,1997.04
3134,955,19,2,444.21,888.42
3135,1160,15,2,492.13,984.26
3136,239,3,3,370.62,1111.86
3137,1495,3,3,370.62,1111.86
3138,651,19,1,444.21,444.21
3139,1571,6,1,335.29,335.29
3140,446,21,6,361.99,2171.94
3141,943,3,4,370.62,1482.48
3142,631,22,4,198.15,792.6
3143,1531,25,3,346.93,1040.79
3144,636,2,7,480.32,3362.24
